/bin/bash: /scratch_net/biwidl309/jamliu/conda_envs/updated-sfdg/lib/libtinfo.so.6: no version information available (required by /bin/bash)
170048-20240624
Namespace(dataset='ChestX', foundation_model='CLIP', vision_variant='ViT-B/32', lr=0.005, n_support=5, n_query=16, n_way=5, n_pseudo=75, n_episode=1000, finetune_epoch=50)
self.labels: []
self.data_len: 25848
4215
1093
3955
9547
2139
2705
2194
0
1
2
3
4
5
6
Time to init Dataloader: 759.6062042713165
Batch (141/1000) support accuracy: 0.5699999928474426
Batch (141/1000) support accuracy: 0.6200000047683716
Batch (141/1000) support accuracy: 0.6899999976158142
Batch (141/1000) support accuracy: 0.6599999666213989
Batch (141/1000) support accuracy: 0.75
Batch (141/1000) support accuracy: 0.7799999713897705
Batch (141/1000) support accuracy: 0.8399999737739563
Batch (141/1000) support accuracy: 0.8199999928474426
Batch (141/1000) support accuracy: 0.7799999713897705
Batch (141/1000) support accuracy: 0.7899999618530273
Batch (141/1000) support accuracy: 0.8499999642372131
Batch (141/1000) support accuracy: 0.9099999666213989
Batch (141/1000) support accuracy: 0.8999999761581421
Batch (141/1000) support accuracy: 0.85999995470047
Batch (141/1000) support accuracy: 0.9099999666213989
Batch (141/1000) support accuracy: 0.9300000071525574
Batch (141/1000) support accuracy: 0.8999999761581421
Batch (141/1000) support accuracy: 0.9199999570846558
Batch (141/1000) support accuracy: 0.9300000071525574
Batch (141/1000) support accuracy: 0.949999988079071
Batch (141/1000) support accuracy: 0.9099999666213989
Batch (141/1000) support accuracy: 0.949999988079071
Batch (141/1000) support accuracy: 0.949999988079071
Batch (141/1000) support accuracy: 0.8999999761581421
Batch (141/1000) support accuracy: 0.9099999666213989
Batch (141/1000) support accuracy: 0.9799999594688416
Batch (141/1000) support accuracy: 0.949999988079071
Batch (141/1000) support accuracy: 0.9199999570846558
Batch (141/1000) support accuracy: 0.9599999785423279
Batch (141/1000) support accuracy: 0.9099999666213989
Batch (141/1000) support accuracy: 0.9199999570846558
Batch (141/1000) support accuracy: 0.9799999594688416
Batch (141/1000) support accuracy: 0.9799999594688416
Batch (141/1000) support accuracy: 0.9699999690055847
Batch (141/1000) support accuracy: 0.9399999976158142
Batch (141/1000) support accuracy: 0.9599999785423279
Batch (141/1000) support accuracy: 0.9899999499320984
Batch (141/1000) support accuracy: 0.9699999690055847
Batch (141/1000) support accuracy: 0.9599999785423279
Batch (141/1000) support accuracy: 0.9699999690055847
Batch (141/1000) support accuracy: 0.9799999594688416
Batch (141/1000) support accuracy: 0.9599999785423279
Batch (141/1000) support accuracy: 0.9799999594688416
Batch (141/1000) support accuracy: 0.949999988079071
Batch (141/1000) support accuracy: 0.9699999690055847
Batch (141/1000) support accuracy: 0.9699999690055847
Batch (141/1000) support accuracy: 0.9599999785423279
Batch (141/1000) support accuracy: 0.9699999690055847
Batch (141/1000) average query accuracy: 0.2750000059604645
Class 3 accuracy: 0.1875
Class 4 accuracy: 0.25
Class 6 accuracy: 0.1875
Class 2 accuracy: 0.4375
Class 5 accuracy: 0.3125
Batch (142/1000) support accuracy: 0.20999999344348907
Batch (142/1000) support accuracy: 0.4599999785423279
Batch (142/1000) support accuracy: 0.5399999618530273
Batch (142/1000) support accuracy: 0.5699999928474426
Batch (142/1000) support accuracy: 0.6699999570846558
Batch (142/1000) support accuracy: 0.6899999976158142
Batch (142/1000) support accuracy: 0.7199999690055847
Batch (142/1000) support accuracy: 0.7599999904632568
Batch (142/1000) support accuracy: 0.7899999618530273
Batch (142/1000) support accuracy: 0.8899999856948853
Batch (142/1000) support accuracy: 0.9099999666213989
Batch (142/1000) support accuracy: 0.9300000071525574
Batch (142/1000) support accuracy: 0.9199999570846558
Batch (142/1000) support accuracy: 0.9300000071525574
Batch (142/1000) support accuracy: 0.9599999785423279
Batch (142/1000) support accuracy: 0.85999995470047
Batch (142/1000) support accuracy: 0.8700000047683716
Batch (142/1000) support accuracy: 0.9199999570846558
Batch (142/1000) support accuracy: 0.9799999594688416
Batch (142/1000) support accuracy: 0.9599999785423279
Batch (142/1000) support accuracy: 0.9399999976158142
Batch (142/1000) support accuracy: 0.9599999785423279
Batch (142/1000) support accuracy: 0.9399999976158142
Batch (142/1000) support accuracy: 0.9699999690055847
Batch (142/1000) support accuracy: 0.9300000071525574
Batch (142/1000) support accuracy: 0.9799999594688416
Batch (142/1000) support accuracy: 0.9699999690055847
Batch (142/1000) support accuracy: 0.949999988079071
Batch (142/1000) support accuracy: 0.9599999785423279
Batch (142/1000) support accuracy: 1.0
Batch (142/1000) support accuracy: 0.9699999690055847
Batch (142/1000) support accuracy: 0.9699999690055847
Batch (142/1000) support accuracy: 0.9699999690055847
Batch (142/1000) support accuracy: 0.9799999594688416
Batch (142/1000) support accuracy: 0.9799999594688416
Batch (142/1000) support accuracy: 0.9699999690055847
Batch (142/1000) support accuracy: 0.9899999499320984
Batch (142/1000) support accuracy: 0.9899999499320984
Batch (142/1000) support accuracy: 0.9099999666213989
Batch (142/1000) support accuracy: 0.9699999690055847
Batch (142/1000) support accuracy: 0.9699999690055847
Batch (142/1000) support accuracy: 0.9699999690055847
Batch (142/1000) support accuracy: 0.9799999594688416
Batch (142/1000) support accuracy: 0.9699999690055847
Batch (142/1000) support accuracy: 0.9699999690055847
Batch (142/1000) support accuracy: 0.9899999499320984
Batch (142/1000) support accuracy: 0.9899999499320984
Batch (142/1000) support accuracy: 0.9699999690055847
Batch (142/1000) support accuracy: 0.9899999499320984
Batch (142/1000) support accuracy: 0.9799999594688416
Batch (142/1000) average query accuracy: 0.21250000596046448
Class 2 accuracy: 0.25
Class 1 accuracy: 0.25
Class 4 accuracy: 0.25
Class 0 accuracy: 0.0625
Class 5 accuracy: 0.25
Batch (143/1000) support accuracy: 0.14000000059604645
Batch (143/1000) support accuracy: 0.4699999988079071
Batch (143/1000) support accuracy: 0.5600000023841858
Batch (143/1000) support accuracy: 0.7199999690055847
Batch (143/1000) support accuracy: 0.6800000071525574
Batch (143/1000) support accuracy: 0.7899999618530273
Batch (143/1000) support accuracy: 0.7400000095367432
Batch (143/1000) support accuracy: 0.8999999761581421
Batch (143/1000) support accuracy: 0.7899999618530273
Batch (143/1000) support accuracy: 0.8299999833106995
Batch (143/1000) support accuracy: 0.8299999833106995
Batch (143/1000) support accuracy: 0.8499999642372131
Batch (143/1000) support accuracy: 0.8499999642372131
Batch (143/1000) support accuracy: 0.949999988079071
Batch (143/1000) support accuracy: 0.8799999952316284
Batch (143/1000) support accuracy: 0.9300000071525574
Batch (143/1000) support accuracy: 0.9199999570846558
Batch (143/1000) support accuracy: 0.8999999761581421
Batch (143/1000) support accuracy: 0.9399999976158142
Batch (143/1000) support accuracy: 0.9199999570846558
Batch (143/1000) support accuracy: 0.9399999976158142
Batch (143/1000) support accuracy: 0.8899999856948853
Batch (143/1000) support accuracy: 0.9099999666213989
Batch (143/1000) support accuracy: 0.9099999666213989
Batch (143/1000) support accuracy: 0.8999999761581421
Batch (143/1000) support accuracy: 0.9599999785423279
Batch (143/1000) support accuracy: 0.9399999976158142
Batch (143/1000) support accuracy: 0.9300000071525574
Batch (143/1000) support accuracy: 0.9599999785423279
Batch (143/1000) support accuracy: 0.9599999785423279
Batch (143/1000) support accuracy: 0.9599999785423279
Batch (143/1000) support accuracy: 0.9300000071525574
Batch (143/1000) support accuracy: 0.949999988079071
Batch (143/1000) support accuracy: 0.9399999976158142
Batch (143/1000) support accuracy: 0.9199999570846558
Batch (143/1000) support accuracy: 0.9899999499320984
Batch (143/1000) support accuracy: 0.9300000071525574
Batch (143/1000) support accuracy: 0.9399999976158142
Batch (143/1000) support accuracy: 0.9699999690055847
Batch (143/1000) support accuracy: 0.9799999594688416
Batch (143/1000) support accuracy: 0.9599999785423279
Batch (143/1000) support accuracy: 0.9699999690055847
Batch (143/1000) support accuracy: 0.9899999499320984
Batch (143/1000) support accuracy: 0.9799999594688416
Batch (143/1000) support accuracy: 0.9699999690055847
Batch (143/1000) support accuracy: 0.9399999976158142
Batch (143/1000) support accuracy: 0.949999988079071
Batch (143/1000) support accuracy: 0.9799999594688416
Batch (143/1000) support accuracy: 0.9599999785423279
Batch (143/1000) support accuracy: 0.9899999499320984
Batch (143/1000) average query accuracy: 0.17499999701976776
Class 0 accuracy: 0.125
Class 6 accuracy: 0.25
Class 3 accuracy: 0.1875
Class 4 accuracy: 0.1875
Class 1 accuracy: 0.125
Batch (144/1000) support accuracy: 0.17000000178813934
Batch (144/1000) support accuracy: 0.32999998331069946
Batch (144/1000) support accuracy: 0.5
Batch (144/1000) support accuracy: 0.699999988079071
Batch (144/1000) support accuracy: 0.6499999761581421
Batch (144/1000) support accuracy: 0.699999988079071
Batch (144/1000) support accuracy: 0.7699999809265137
Batch (144/1000) support accuracy: 0.7999999523162842
Batch (144/1000) support accuracy: 0.8199999928474426
Batch (144/1000) support accuracy: 0.8499999642372131
Batch (144/1000) support accuracy: 0.8299999833106995
Batch (144/1000) support accuracy: 0.8499999642372131
Batch (144/1000) support accuracy: 0.85999995470047
Batch (144/1000) support accuracy: 0.7899999618530273
Batch (144/1000) support accuracy: 0.8799999952316284
Batch (144/1000) support accuracy: 0.8700000047683716
Batch (144/1000) support accuracy: 0.8700000047683716
Batch (144/1000) support accuracy: 0.9199999570846558
Batch (144/1000) support accuracy: 0.8700000047683716
Batch (144/1000) support accuracy: 0.8700000047683716
Batch (144/1000) support accuracy: 0.9199999570846558
Batch (144/1000) support accuracy: 0.8999999761581421
Batch (144/1000) support accuracy: 0.9199999570846558
Batch (144/1000) support accuracy: 0.9399999976158142
Batch (144/1000) support accuracy: 0.9399999976158142
Batch (144/1000) support accuracy: 0.9199999570846558
Batch (144/1000) support accuracy: 0.9599999785423279
Batch (144/1000) support accuracy: 0.9199999570846558
Batch (144/1000) support accuracy: 0.949999988079071
Batch (144/1000) support accuracy: 0.9599999785423279
Batch (144/1000) support accuracy: 0.949999988079071
Batch (144/1000) support accuracy: 0.9599999785423279
Batch (144/1000) support accuracy: 0.9699999690055847
Batch (144/1000) support accuracy: 0.9599999785423279
Batch (144/1000) support accuracy: 0.9699999690055847
Batch (144/1000) support accuracy: 0.9699999690055847
Batch (144/1000) support accuracy: 0.9399999976158142
Batch (144/1000) support accuracy: 0.9799999594688416
Batch (144/1000) support accuracy: 0.949999988079071
Batch (144/1000) support accuracy: 0.9399999976158142
Batch (144/1000) support accuracy: 0.949999988079071
Batch (144/1000) support accuracy: 0.9599999785423279
Batch (144/1000) support accuracy: 0.9099999666213989
Batch (144/1000) support accuracy: 0.9599999785423279
Batch (144/1000) support accuracy: 0.9699999690055847
Batch (144/1000) support accuracy: 0.949999988079071
Batch (144/1000) support accuracy: 0.9599999785423279
Batch (144/1000) support accuracy: 0.9399999976158142
Batch (144/1000) support accuracy: 0.949999988079071
Batch (144/1000) support accuracy: 0.9699999690055847
Batch (144/1000) average query accuracy: 0.3499999940395355
Class 1 accuracy: 0.25
Class 2 accuracy: 0.4375
Class 3 accuracy: 0.5625
Class 0 accuracy: 0.25
Class 4 accuracy: 0.25
Batch (145/1000) support accuracy: 0.1899999976158142
Batch (145/1000) support accuracy: 0.44999998807907104
Batch (145/1000) support accuracy: 0.5899999737739563
Batch (145/1000) support accuracy: 0.5999999642372131
Batch (145/1000) support accuracy: 0.6800000071525574
Batch (145/1000) support accuracy: 0.7899999618530273
Batch (145/1000) support accuracy: 0.8299999833106995
Batch (145/1000) support accuracy: 0.8700000047683716
Batch (145/1000) support accuracy: 0.7799999713897705
Batch (145/1000) support accuracy: 0.8299999833106995
Batch (145/1000) support accuracy: 0.9199999570846558
Batch (145/1000) support accuracy: 0.9099999666213989
Batch (145/1000) support accuracy: 0.9599999785423279
Batch (145/1000) support accuracy: 0.8999999761581421
Batch (145/1000) support accuracy: 0.8899999856948853
Batch (145/1000) support accuracy: 0.9099999666213989
Batch (145/1000) support accuracy: 0.9300000071525574
Batch (145/1000) support accuracy: 0.9199999570846558
Batch (145/1000) support accuracy: 0.8999999761581421
Batch (145/1000) support accuracy: 0.9300000071525574
Batch (145/1000) support accuracy: 0.9300000071525574
Batch (145/1000) support accuracy: 0.9599999785423279
Batch (145/1000) support accuracy: 0.9300000071525574
Batch (145/1000) support accuracy: 0.9699999690055847
Batch (145/1000) support accuracy: 0.9799999594688416
Batch (145/1000) support accuracy: 0.949999988079071
Batch (145/1000) support accuracy: 0.9399999976158142
Batch (145/1000) support accuracy: 0.9799999594688416
Batch (145/1000) support accuracy: 0.9399999976158142
Batch (145/1000) support accuracy: 0.9699999690055847
Batch (145/1000) support accuracy: 0.9599999785423279
Batch (145/1000) support accuracy: 0.9799999594688416
Batch (145/1000) support accuracy: 0.9799999594688416
Batch (145/1000) support accuracy: 0.9899999499320984
Batch (145/1000) support accuracy: 0.949999988079071
Batch (145/1000) support accuracy: 0.9799999594688416
Batch (145/1000) support accuracy: 0.9699999690055847
Batch (145/1000) support accuracy: 0.9599999785423279
Batch (145/1000) support accuracy: 0.9799999594688416
Batch (145/1000) support accuracy: 0.9799999594688416
Batch (145/1000) support accuracy: 0.9899999499320984
Batch (145/1000) support accuracy: 0.9599999785423279
Batch (145/1000) support accuracy: 0.949999988079071
Batch (145/1000) support accuracy: 0.9899999499320984
Batch (145/1000) support accuracy: 0.9899999499320984
Batch (145/1000) support accuracy: 0.9599999785423279
Batch (145/1000) support accuracy: 0.9699999690055847
Batch (145/1000) support accuracy: 0.9799999594688416
Batch (145/1000) support accuracy: 0.9799999594688416
Batch (145/1000) support accuracy: 0.9899999499320984
Batch (145/1000) average query accuracy: 0.26250001788139343
Class 5 accuracy: 0.375
Class 3 accuracy: 0.3125
Class 2 accuracy: 0.1875
Class 6 accuracy: 0.1875
Class 1 accuracy: 0.25
Batch (146/1000) support accuracy: 0.20999999344348907
Batch (146/1000) support accuracy: 0.3700000047683716
Batch (146/1000) support accuracy: 0.5
Batch (146/1000) support accuracy: 0.6299999952316284
Batch (146/1000) support accuracy: 0.6399999856948853
Batch (146/1000) support accuracy: 0.6800000071525574
Batch (146/1000) support accuracy: 0.7299999594688416
Batch (146/1000) support accuracy: 0.6800000071525574
Batch (146/1000) support accuracy: 0.75
Batch (146/1000) support accuracy: 0.8199999928474426
Batch (146/1000) support accuracy: 0.75
Batch (146/1000) support accuracy: 0.8100000023841858
Batch (146/1000) support accuracy: 0.8100000023841858
Batch (146/1000) support accuracy: 0.85999995470047
Batch (146/1000) support accuracy: 0.8399999737739563
Batch (146/1000) support accuracy: 0.8799999952316284
Batch (146/1000) support accuracy: 0.8899999856948853
Batch (146/1000) support accuracy: 0.8799999952316284
Batch (146/1000) support accuracy: 0.8700000047683716
Batch (146/1000) support accuracy: 0.85999995470047
Batch (146/1000) support accuracy: 0.8899999856948853
Batch (146/1000) support accuracy: 0.8999999761581421
Batch (146/1000) support accuracy: 0.8700000047683716
Batch (146/1000) support accuracy: 0.949999988079071
Batch (146/1000) support accuracy: 0.9300000071525574
Batch (146/1000) support accuracy: 0.9199999570846558
Batch (146/1000) support accuracy: 0.8999999761581421
Batch (146/1000) support accuracy: 0.9199999570846558
Batch (146/1000) support accuracy: 0.9300000071525574
Batch (146/1000) support accuracy: 0.9399999976158142
Batch (146/1000) support accuracy: 0.9599999785423279
Batch (146/1000) support accuracy: 0.949999988079071
Batch (146/1000) support accuracy: 0.8700000047683716
Batch (146/1000) support accuracy: 0.9699999690055847
Batch (146/1000) support accuracy: 0.9199999570846558
Batch (146/1000) support accuracy: 0.949999988079071
Batch (146/1000) support accuracy: 0.9699999690055847
Batch (146/1000) support accuracy: 0.9199999570846558
Batch (146/1000) support accuracy: 0.9199999570846558
Batch (146/1000) support accuracy: 0.9300000071525574
Batch (146/1000) support accuracy: 0.9699999690055847
Batch (146/1000) support accuracy: 0.9699999690055847
Batch (146/1000) support accuracy: 0.9699999690055847
Batch (146/1000) support accuracy: 0.9599999785423279
Batch (146/1000) support accuracy: 0.9300000071525574
Batch (146/1000) support accuracy: 0.9399999976158142
Batch (146/1000) support accuracy: 0.9899999499320984
Batch (146/1000) support accuracy: 0.9599999785423279
Batch (146/1000) support accuracy: 0.9599999785423279
Batch (146/1000) support accuracy: 0.9799999594688416
Batch (146/1000) average query accuracy: 0.22500000894069672
Class 6 accuracy: 0.25
Class 4 accuracy: 0.1875
Class 5 accuracy: 0.3125
Class 3 accuracy: 0.1875
Class 1 accuracy: 0.1875
Batch (147/1000) support accuracy: 0.14999999105930328
Batch (147/1000) support accuracy: 0.44999998807907104
Batch (147/1000) support accuracy: 0.5899999737739563
Batch (147/1000) support accuracy: 0.6599999666213989
Batch (147/1000) support accuracy: 0.7699999809265137
Batch (147/1000) support accuracy: 0.8700000047683716
Batch (147/1000) support accuracy: 0.8700000047683716
Batch (147/1000) support accuracy: 0.85999995470047
Batch (147/1000) support accuracy: 0.9199999570846558
Batch (147/1000) support accuracy: 0.9099999666213989
Batch (147/1000) support accuracy: 0.9300000071525574
Batch (147/1000) support accuracy: 0.9099999666213989
Batch (147/1000) support accuracy: 0.8999999761581421
Batch (147/1000) support accuracy: 0.949999988079071
Batch (147/1000) support accuracy: 0.9199999570846558
Batch (147/1000) support accuracy: 0.9799999594688416
Batch (147/1000) support accuracy: 0.9699999690055847
Batch (147/1000) support accuracy: 0.9300000071525574
Batch (147/1000) support accuracy: 0.9699999690055847
Batch (147/1000) support accuracy: 0.9399999976158142
Batch (147/1000) support accuracy: 0.9300000071525574
Batch (147/1000) support accuracy: 0.9599999785423279
Batch (147/1000) support accuracy: 0.9799999594688416
Batch (147/1000) support accuracy: 0.9300000071525574
Batch (147/1000) support accuracy: 0.9799999594688416
Batch (147/1000) support accuracy: 0.949999988079071
Batch (147/1000) support accuracy: 0.9599999785423279
Batch (147/1000) support accuracy: 0.9599999785423279
Batch (147/1000) support accuracy: 0.949999988079071
Batch (147/1000) support accuracy: 0.9899999499320984
Batch (147/1000) support accuracy: 0.9699999690055847
Batch (147/1000) support accuracy: 0.9899999499320984
Batch (147/1000) support accuracy: 0.9699999690055847
Batch (147/1000) support accuracy: 0.9300000071525574
Batch (147/1000) support accuracy: 1.0
Batch (147/1000) support accuracy: 1.0
Batch (147/1000) support accuracy: 0.9799999594688416
Batch (147/1000) support accuracy: 0.9699999690055847
Batch (147/1000) support accuracy: 0.9899999499320984
Batch (147/1000) support accuracy: 0.9699999690055847
Batch (147/1000) support accuracy: 0.9699999690055847
Batch (147/1000) support accuracy: 0.9799999594688416
Batch (147/1000) support accuracy: 1.0
Batch (147/1000) support accuracy: 0.9799999594688416
Batch (147/1000) support accuracy: 0.9799999594688416
Batch (147/1000) support accuracy: 1.0
Batch (147/1000) support accuracy: 1.0
Batch (147/1000) support accuracy: 0.9699999690055847
Batch (147/1000) support accuracy: 1.0
Batch (147/1000) support accuracy: 0.9799999594688416
Batch (147/1000) average query accuracy: 0.25
Class 1 accuracy: 0.25
Class 4 accuracy: 0.125
Class 0 accuracy: 0.1875
Class 5 accuracy: 0.4375
Class 3 accuracy: 0.25
Batch (148/1000) support accuracy: 0.19999998807907104
Batch (148/1000) support accuracy: 0.41999998688697815
Batch (148/1000) support accuracy: 0.6399999856948853
Batch (148/1000) support accuracy: 0.6399999856948853
Batch (148/1000) support accuracy: 0.7099999785423279
Batch (148/1000) support accuracy: 0.7400000095367432
Batch (148/1000) support accuracy: 0.8100000023841858
Batch (148/1000) support accuracy: 0.8100000023841858
Batch (148/1000) support accuracy: 0.8700000047683716
Batch (148/1000) support accuracy: 0.85999995470047
Batch (148/1000) support accuracy: 0.9099999666213989
Batch (148/1000) support accuracy: 0.8999999761581421
Batch (148/1000) support accuracy: 0.9099999666213989
Batch (148/1000) support accuracy: 0.9199999570846558
Batch (148/1000) support accuracy: 0.9399999976158142
Batch (148/1000) support accuracy: 0.9099999666213989
Batch (148/1000) support accuracy: 0.9399999976158142
Batch (148/1000) support accuracy: 0.9199999570846558
Batch (148/1000) support accuracy: 0.9099999666213989
Batch (148/1000) support accuracy: 0.9599999785423279
Batch (148/1000) support accuracy: 0.949999988079071
Batch (148/1000) support accuracy: 0.9599999785423279
Batch (148/1000) support accuracy: 0.9899999499320984
Batch (148/1000) support accuracy: 0.9699999690055847
Batch (148/1000) support accuracy: 0.9599999785423279
Batch (148/1000) support accuracy: 0.9399999976158142
Batch (148/1000) support accuracy: 0.9799999594688416
Batch (148/1000) support accuracy: 0.9199999570846558
Batch (148/1000) support accuracy: 0.9699999690055847
Batch (148/1000) support accuracy: 0.9699999690055847
Batch (148/1000) support accuracy: 0.949999988079071
Batch (148/1000) support accuracy: 0.9699999690055847
Batch (148/1000) support accuracy: 0.9199999570846558
Batch (148/1000) support accuracy: 0.9399999976158142
Batch (148/1000) support accuracy: 0.9799999594688416
Batch (148/1000) support accuracy: 0.9599999785423279
Batch (148/1000) support accuracy: 0.9699999690055847
Batch (148/1000) support accuracy: 0.9799999594688416
Batch (148/1000) support accuracy: 0.8999999761581421
Batch (148/1000) support accuracy: 0.9599999785423279
Batch (148/1000) support accuracy: 0.9799999594688416
Batch (148/1000) support accuracy: 0.9399999976158142
Batch (148/1000) support accuracy: 0.9799999594688416
Batch (148/1000) support accuracy: 0.9799999594688416
Batch (148/1000) support accuracy: 0.9599999785423279
Batch (148/1000) support accuracy: 0.9799999594688416
Batch (148/1000) support accuracy: 0.9699999690055847
Batch (148/1000) support accuracy: 0.9799999594688416
Batch (148/1000) support accuracy: 0.949999988079071
Batch (148/1000) support accuracy: 0.9399999976158142
Batch (148/1000) average query accuracy: 0.22500000894069672
Class 6 accuracy: 0.1875
Class 2 accuracy: 0.0625
Class 5 accuracy: 0.375
Class 4 accuracy: 0.3125
Class 3 accuracy: 0.1875
Batch (149/1000) support accuracy: 0.28999999165534973
Batch (149/1000) support accuracy: 0.4399999976158142
Batch (149/1000) support accuracy: 0.429999977350235
Batch (149/1000) support accuracy: 0.5899999737739563
Batch (149/1000) support accuracy: 0.699999988079071
Batch (149/1000) support accuracy: 0.7099999785423279
Batch (149/1000) support accuracy: 0.7799999713897705
Batch (149/1000) support accuracy: 0.8100000023841858
Batch (149/1000) support accuracy: 0.7999999523162842
Batch (149/1000) support accuracy: 0.8299999833106995
Batch (149/1000) support accuracy: 0.8700000047683716
Batch (149/1000) support accuracy: 0.8899999856948853
Batch (149/1000) support accuracy: 0.85999995470047
Batch (149/1000) support accuracy: 0.8700000047683716
Batch (149/1000) support accuracy: 0.949999988079071
Batch (149/1000) support accuracy: 0.8999999761581421
Batch (149/1000) support accuracy: 0.9300000071525574
Batch (149/1000) support accuracy: 0.8399999737739563
Batch (149/1000) support accuracy: 0.8899999856948853
Batch (149/1000) support accuracy: 0.8999999761581421
Batch (149/1000) support accuracy: 0.9300000071525574
Batch (149/1000) support accuracy: 0.8999999761581421
Batch (149/1000) support accuracy: 0.9199999570846558
Batch (149/1000) support accuracy: 0.949999988079071
Batch (149/1000) support accuracy: 0.9699999690055847
Batch (149/1000) support accuracy: 0.9399999976158142
Batch (149/1000) support accuracy: 0.9599999785423279
Batch (149/1000) support accuracy: 0.9199999570846558
Batch (149/1000) support accuracy: 0.9899999499320984
Batch (149/1000) support accuracy: 0.9199999570846558
Batch (149/1000) support accuracy: 0.9599999785423279
Batch (149/1000) support accuracy: 0.9399999976158142
Batch (149/1000) support accuracy: 0.9099999666213989
Batch (149/1000) support accuracy: 0.949999988079071
Batch (149/1000) support accuracy: 0.9399999976158142
Batch (149/1000) support accuracy: 0.9699999690055847
Batch (149/1000) support accuracy: 0.9399999976158142
Batch (149/1000) support accuracy: 0.9699999690055847
Batch (149/1000) support accuracy: 0.9599999785423279
Batch (149/1000) support accuracy: 0.9699999690055847
Batch (149/1000) support accuracy: 0.949999988079071
Batch (149/1000) support accuracy: 0.9699999690055847
Batch (149/1000) support accuracy: 0.9799999594688416
Batch (149/1000) support accuracy: 0.949999988079071
Batch (149/1000) support accuracy: 0.9399999976158142
Batch (149/1000) support accuracy: 0.9699999690055847
Batch (149/1000) support accuracy: 0.9300000071525574
Batch (149/1000) support accuracy: 0.9599999785423279
Batch (149/1000) support accuracy: 0.9699999690055847
Batch (149/1000) support accuracy: 0.9699999690055847
Batch (149/1000) average query accuracy: 0.21250000596046448
Class 1 accuracy: 0.375
Class 0 accuracy: 0.1875
Class 6 accuracy: 0.125
Class 4 accuracy: 0.125
Class 5 accuracy: 0.25
Batch (150/1000) support accuracy: 0.25
Batch (150/1000) support accuracy: 0.4899999797344208
Batch (150/1000) support accuracy: 0.5399999618530273
Batch (150/1000) support accuracy: 0.75
Batch (150/1000) support accuracy: 0.7299999594688416
Batch (150/1000) support accuracy: 0.7099999785423279
Batch (150/1000) support accuracy: 0.7799999713897705
Batch (150/1000) support accuracy: 0.7699999809265137
Batch (150/1000) support accuracy: 0.8499999642372131
Batch (150/1000) support accuracy: 0.8299999833106995
Batch (150/1000) support accuracy: 0.8100000023841858
Batch (150/1000) support accuracy: 0.85999995470047
Batch (150/1000) support accuracy: 0.8299999833106995
Batch (150/1000) support accuracy: 0.9300000071525574
Batch (150/1000) support accuracy: 0.8799999952316284
Batch (150/1000) support accuracy: 0.9099999666213989
Batch (150/1000) support accuracy: 0.9300000071525574
Batch (150/1000) support accuracy: 0.9199999570846558
Batch (150/1000) support accuracy: 0.9300000071525574
Batch (150/1000) support accuracy: 0.9099999666213989
Batch (150/1000) support accuracy: 0.949999988079071
Batch (150/1000) support accuracy: 0.949999988079071
Batch (150/1000) support accuracy: 0.9300000071525574
Batch (150/1000) support accuracy: 0.9199999570846558
Batch (150/1000) support accuracy: 0.9699999690055847
Batch (150/1000) support accuracy: 0.9099999666213989
Batch (150/1000) support accuracy: 0.9599999785423279
Batch (150/1000) support accuracy: 0.9300000071525574
Batch (150/1000) support accuracy: 0.949999988079071
Batch (150/1000) support accuracy: 0.9699999690055847
Batch (150/1000) support accuracy: 0.9599999785423279
Batch (150/1000) support accuracy: 0.9699999690055847
Batch (150/1000) support accuracy: 0.9899999499320984
Batch (150/1000) support accuracy: 0.9899999499320984
Batch (150/1000) support accuracy: 0.9699999690055847
Batch (150/1000) support accuracy: 0.949999988079071
Batch (150/1000) support accuracy: 0.9699999690055847
Batch (150/1000) support accuracy: 0.949999988079071
Batch (150/1000) support accuracy: 0.949999988079071
Batch (150/1000) support accuracy: 0.9399999976158142
Batch (150/1000) support accuracy: 0.9199999570846558
Batch (150/1000) support accuracy: 0.9799999594688416
Batch (150/1000) support accuracy: 0.9300000071525574
Batch (150/1000) support accuracy: 0.9599999785423279
Batch (150/1000) support accuracy: 0.9699999690055847
Batch (150/1000) support accuracy: 0.9799999594688416
Batch (150/1000) support accuracy: 0.9699999690055847
Batch (150/1000) support accuracy: 0.9599999785423279
Batch (150/1000) support accuracy: 0.9599999785423279
Batch (150/1000) support accuracy: 0.9599999785423279
Batch (150/1000) average query accuracy: 0.2874999940395355
Class 2 accuracy: 0.375
Class 4 accuracy: 0.25
Class 3 accuracy: 0.3125
Class 1 accuracy: 0.125
Class 5 accuracy: 0.375
Batch (151/1000) support accuracy: 0.17999999225139618
Batch (151/1000) support accuracy: 0.29999998211860657
Batch (151/1000) support accuracy: 0.5
Batch (151/1000) support accuracy: 0.6800000071525574
Batch (151/1000) support accuracy: 0.5999999642372131
Batch (151/1000) support accuracy: 0.7099999785423279
Batch (151/1000) support accuracy: 0.6599999666213989
Batch (151/1000) support accuracy: 0.7999999523162842
Batch (151/1000) support accuracy: 0.6800000071525574
Batch (151/1000) support accuracy: 0.7999999523162842
Batch (151/1000) support accuracy: 0.8399999737739563
Batch (151/1000) support accuracy: 0.8700000047683716
Batch (151/1000) support accuracy: 0.8199999928474426
Batch (151/1000) support accuracy: 0.8499999642372131
Batch (151/1000) support accuracy: 0.8999999761581421
Batch (151/1000) support accuracy: 0.8499999642372131
