/bin/bash: /scratch_net/biwidl309/jamliu/conda_envs/updated-sfdg/lib/libtinfo.so.6: no version information available (required by /bin/bash)
170016-20240624
Namespace(dataset='ISIC', foundation_model='CLIP', vision_variant='ViT-B/32', lr=0.005, n_support=5, n_query=16, n_way=5, n_pseudo=75, n_episode=1000, finetune_epoch=50)
self.transform:  Compose(
    Resize(size=224, interpolation=bicubic, max_size=None, antialias=warn)
    CenterCrop(size=(224, 224))
    <function _convert_image_to_rgb at 0x7f7d98e06200>
    ToTensor()
    Normalize(mean=(0.48145466, 0.4578275, 0.40821073), std=(0.26862954, 0.26130258, 0.27577711))
)
transform:  Compose(
    Resize(size=224, interpolation=bicubic, max_size=None, antialias=warn)
    CenterCrop(size=(224, 224))
    <function _convert_image_to_rgb at 0x7f7d98e06200>
    ToTensor()
    Normalize(mean=(0.48145466, 0.4578275, 0.40821073), std=(0.26862954, 0.26130258, 0.27577711))
)
1113
6705
514
327
1099
115
142
Time to init Dataloader: 122.75019335746765
Batch (185/1000) support accuracy: 0.9899999499320984
Batch (185/1000) average query accuracy: 0.4749999940395355
Class 0 accuracy: 0.1875
Class 2 accuracy: 0.5
Class 6 accuracy: 0.75
Class 5 accuracy: 0.5625
Class 4 accuracy: 0.375
Batch (186/1000) support accuracy: 0.23999999463558197
Batch (186/1000) support accuracy: 0.5899999737739563
Batch (186/1000) support accuracy: 0.6399999856948853
Batch (186/1000) support accuracy: 0.7599999904632568
Batch (186/1000) support accuracy: 0.7899999618530273
Batch (186/1000) support accuracy: 0.8999999761581421
Batch (186/1000) support accuracy: 0.8299999833106995
Batch (186/1000) support accuracy: 0.9099999666213989
Batch (186/1000) support accuracy: 0.9199999570846558
Batch (186/1000) support accuracy: 0.949999988079071
Batch (186/1000) support accuracy: 0.949999988079071
Batch (186/1000) support accuracy: 0.9300000071525574
Batch (186/1000) support accuracy: 0.9199999570846558
Batch (186/1000) support accuracy: 0.9699999690055847
Batch (186/1000) support accuracy: 0.9599999785423279
Batch (186/1000) support accuracy: 0.9599999785423279
Batch (186/1000) support accuracy: 0.949999988079071
Batch (186/1000) support accuracy: 0.9799999594688416
Batch (186/1000) support accuracy: 0.949999988079071
Batch (186/1000) support accuracy: 0.949999988079071
Batch (186/1000) support accuracy: 0.9599999785423279
Batch (186/1000) support accuracy: 0.949999988079071
Batch (186/1000) support accuracy: 1.0
Batch (186/1000) support accuracy: 0.9699999690055847
Batch (186/1000) support accuracy: 0.9799999594688416
Batch (186/1000) support accuracy: 0.9799999594688416
Batch (186/1000) support accuracy: 0.9899999499320984
Batch (186/1000) support accuracy: 1.0
Batch (186/1000) support accuracy: 0.9899999499320984
Batch (186/1000) support accuracy: 0.9799999594688416
Batch (186/1000) support accuracy: 0.9599999785423279
Batch (186/1000) support accuracy: 0.9899999499320984
Batch (186/1000) support accuracy: 0.9899999499320984
Batch (186/1000) support accuracy: 0.9899999499320984
Batch (186/1000) support accuracy: 0.9799999594688416
Batch (186/1000) support accuracy: 0.9699999690055847
Batch (186/1000) support accuracy: 0.9899999499320984
Batch (186/1000) support accuracy: 0.9799999594688416
Batch (186/1000) support accuracy: 0.9899999499320984
Batch (186/1000) support accuracy: 1.0
Batch (186/1000) support accuracy: 0.9899999499320984
Batch (186/1000) support accuracy: 1.0
Batch (186/1000) support accuracy: 0.9699999690055847
Batch (186/1000) support accuracy: 1.0
Batch (186/1000) support accuracy: 1.0
Batch (186/1000) support accuracy: 1.0
Batch (186/1000) support accuracy: 0.9699999690055847
Batch (186/1000) support accuracy: 0.9899999499320984
Batch (186/1000) support accuracy: 1.0
Batch (186/1000) support accuracy: 0.9899999499320984
Batch (186/1000) average query accuracy: 0.48750001192092896
Class 5 accuracy: 0.5625
Class 1 accuracy: 0.8125
Class 4 accuracy: 0.1875
Class 2 accuracy: 0.625
Class 3 accuracy: 0.25
Batch (187/1000) support accuracy: 0.09999999403953552
Batch (187/1000) support accuracy: 0.32999998331069946
Batch (187/1000) support accuracy: 0.6699999570846558
Batch (187/1000) support accuracy: 0.7799999713897705
Batch (187/1000) support accuracy: 0.8299999833106995
Batch (187/1000) support accuracy: 0.8399999737739563
Batch (187/1000) support accuracy: 0.85999995470047
Batch (187/1000) support accuracy: 0.9399999976158142
Batch (187/1000) support accuracy: 0.9099999666213989
Batch (187/1000) support accuracy: 0.9199999570846558
Batch (187/1000) support accuracy: 0.8799999952316284
Batch (187/1000) support accuracy: 0.9599999785423279
Batch (187/1000) support accuracy: 0.9599999785423279
Batch (187/1000) support accuracy: 0.9599999785423279
Batch (187/1000) support accuracy: 0.9399999976158142
Batch (187/1000) support accuracy: 0.9699999690055847
Batch (187/1000) support accuracy: 0.9699999690055847
Batch (187/1000) support accuracy: 0.9899999499320984
Batch (187/1000) support accuracy: 0.9699999690055847
Batch (187/1000) support accuracy: 0.9799999594688416
Batch (187/1000) support accuracy: 0.9599999785423279
Batch (187/1000) support accuracy: 0.949999988079071
Batch (187/1000) support accuracy: 0.9699999690055847
Batch (187/1000) support accuracy: 0.9599999785423279
Batch (187/1000) support accuracy: 0.9699999690055847
Batch (187/1000) support accuracy: 0.9899999499320984
Batch (187/1000) support accuracy: 0.9799999594688416
Batch (187/1000) support accuracy: 1.0
Batch (187/1000) support accuracy: 0.9799999594688416
Batch (187/1000) support accuracy: 0.9899999499320984
Batch (187/1000) support accuracy: 0.9799999594688416
Batch (187/1000) support accuracy: 0.9799999594688416
Batch (187/1000) support accuracy: 1.0
Batch (187/1000) support accuracy: 0.9699999690055847
Batch (187/1000) support accuracy: 0.9899999499320984
Batch (187/1000) support accuracy: 0.9899999499320984
Batch (187/1000) support accuracy: 0.9799999594688416
Batch (187/1000) support accuracy: 0.9799999594688416
Batch (187/1000) support accuracy: 1.0
Batch (187/1000) support accuracy: 0.9699999690055847
Batch (187/1000) support accuracy: 0.9699999690055847
Batch (187/1000) support accuracy: 0.9799999594688416
Batch (187/1000) support accuracy: 0.9699999690055847
Batch (187/1000) support accuracy: 0.9899999499320984
Batch (187/1000) support accuracy: 1.0
Batch (187/1000) support accuracy: 1.0
Batch (187/1000) support accuracy: 0.9899999499320984
Batch (187/1000) support accuracy: 0.9899999499320984
Batch (187/1000) support accuracy: 0.9899999499320984
Batch (187/1000) support accuracy: 1.0
Batch (187/1000) average query accuracy: 0.4000000059604645
Class 2 accuracy: 0.375
Class 0 accuracy: 0.3125
Class 5 accuracy: 0.375
Class 6 accuracy: 0.625
Class 4 accuracy: 0.3125
Batch (188/1000) support accuracy: 0.17999999225139618
Batch (188/1000) support accuracy: 0.550000011920929
Batch (188/1000) support accuracy: 0.7199999690055847
Batch (188/1000) support accuracy: 0.7899999618530273
Batch (188/1000) support accuracy: 0.8299999833106995
Batch (188/1000) support accuracy: 0.8700000047683716
Batch (188/1000) support accuracy: 0.8799999952316284
Batch (188/1000) support accuracy: 0.9300000071525574
Batch (188/1000) support accuracy: 0.9399999976158142
Batch (188/1000) support accuracy: 0.9399999976158142
Batch (188/1000) support accuracy: 0.9399999976158142
Batch (188/1000) support accuracy: 0.9399999976158142
Batch (188/1000) support accuracy: 0.9399999976158142
Batch (188/1000) support accuracy: 0.9599999785423279
Batch (188/1000) support accuracy: 0.949999988079071
Batch (188/1000) support accuracy: 0.9599999785423279
Batch (188/1000) support accuracy: 0.9699999690055847
Batch (188/1000) support accuracy: 0.9599999785423279
Batch (188/1000) support accuracy: 0.9799999594688416
Batch (188/1000) support accuracy: 0.9699999690055847
Batch (188/1000) support accuracy: 0.9699999690055847
Batch (188/1000) support accuracy: 0.9699999690055847
Batch (188/1000) support accuracy: 0.949999988079071
Batch (188/1000) support accuracy: 0.9799999594688416
Batch (188/1000) support accuracy: 0.9899999499320984
Batch (188/1000) support accuracy: 0.9599999785423279
Batch (188/1000) support accuracy: 0.9699999690055847
Batch (188/1000) support accuracy: 0.9899999499320984
Batch (188/1000) support accuracy: 0.9699999690055847
Batch (188/1000) support accuracy: 0.9799999594688416
Batch (188/1000) support accuracy: 1.0
Batch (188/1000) support accuracy: 0.9899999499320984
Batch (188/1000) support accuracy: 0.9699999690055847
Batch (188/1000) support accuracy: 0.9699999690055847
Batch (188/1000) support accuracy: 0.9899999499320984
Batch (188/1000) support accuracy: 0.9699999690055847
Batch (188/1000) support accuracy: 0.9899999499320984
Batch (188/1000) support accuracy: 0.9699999690055847
Batch (188/1000) support accuracy: 0.9899999499320984
Batch (188/1000) support accuracy: 1.0
Batch (188/1000) support accuracy: 0.9799999594688416
Batch (188/1000) support accuracy: 0.9899999499320984
Batch (188/1000) support accuracy: 0.9699999690055847
Batch (188/1000) support accuracy: 0.9899999499320984
Batch (188/1000) support accuracy: 0.9799999594688416
Batch (188/1000) support accuracy: 1.0
Batch (188/1000) support accuracy: 1.0
Batch (188/1000) support accuracy: 1.0
Batch (188/1000) support accuracy: 1.0
Batch (188/1000) support accuracy: 0.9899999499320984
Batch (188/1000) average query accuracy: 0.4749999940395355
Class 2 accuracy: 0.5
Class 3 accuracy: 0.3125
Class 6 accuracy: 0.5625
Class 4 accuracy: 0.25
Class 1 accuracy: 0.75
Batch (189/1000) support accuracy: 0.25999999046325684
Batch (189/1000) support accuracy: 0.5099999904632568
Batch (189/1000) support accuracy: 0.6200000047683716
Batch (189/1000) support accuracy: 0.7199999690055847
Batch (189/1000) support accuracy: 0.7799999713897705
Batch (189/1000) support accuracy: 0.7899999618530273
Batch (189/1000) support accuracy: 0.9199999570846558
Batch (189/1000) support accuracy: 0.8899999856948853
Batch (189/1000) support accuracy: 0.949999988079071
Batch (189/1000) support accuracy: 0.9099999666213989
Batch (189/1000) support accuracy: 0.9399999976158142
Batch (189/1000) support accuracy: 0.9199999570846558
Batch (189/1000) support accuracy: 0.9699999690055847
Batch (189/1000) support accuracy: 0.949999988079071
Batch (189/1000) support accuracy: 0.9399999976158142
Batch (189/1000) support accuracy: 0.9699999690055847
Batch (189/1000) support accuracy: 0.949999988079071
Batch (189/1000) support accuracy: 0.9599999785423279
Batch (189/1000) support accuracy: 0.9399999976158142
Batch (189/1000) support accuracy: 0.9699999690055847
Batch (189/1000) support accuracy: 0.949999988079071
Batch (189/1000) support accuracy: 0.9599999785423279
Batch (189/1000) support accuracy: 0.9699999690055847
Batch (189/1000) support accuracy: 0.9599999785423279
Batch (189/1000) support accuracy: 0.9399999976158142
Batch (189/1000) support accuracy: 0.9799999594688416
Batch (189/1000) support accuracy: 0.9799999594688416
Batch (189/1000) support accuracy: 0.9799999594688416
Batch (189/1000) support accuracy: 0.9699999690055847
Batch (189/1000) support accuracy: 0.9799999594688416
Batch (189/1000) support accuracy: 0.9699999690055847
Batch (189/1000) support accuracy: 0.9799999594688416
Batch (189/1000) support accuracy: 0.9799999594688416
Batch (189/1000) support accuracy: 0.9799999594688416
Batch (189/1000) support accuracy: 1.0
Batch (189/1000) support accuracy: 0.9699999690055847
Batch (189/1000) support accuracy: 0.9599999785423279
Batch (189/1000) support accuracy: 0.9599999785423279
Batch (189/1000) support accuracy: 0.9699999690055847
Batch (189/1000) support accuracy: 0.9899999499320984
Batch (189/1000) support accuracy: 0.9599999785423279
Batch (189/1000) support accuracy: 0.9799999594688416
Batch (189/1000) support accuracy: 0.9599999785423279
Batch (189/1000) support accuracy: 0.9899999499320984
Batch (189/1000) support accuracy: 0.9799999594688416
Batch (189/1000) support accuracy: 0.9899999499320984
Batch (189/1000) support accuracy: 0.9799999594688416
Batch (189/1000) support accuracy: 0.9899999499320984
Batch (189/1000) support accuracy: 0.9699999690055847
Batch (189/1000) support accuracy: 0.9899999499320984
Batch (189/1000) average query accuracy: 0.4375
Class 5 accuracy: 0.5
Class 2 accuracy: 0.3125
Class 4 accuracy: 0.4375
Class 6 accuracy: 0.5
Class 1 accuracy: 0.4375
Batch (190/1000) support accuracy: 0.1599999964237213
Batch (190/1000) support accuracy: 0.4899999797344208
Batch (190/1000) support accuracy: 0.7400000095367432
Batch (190/1000) support accuracy: 0.8700000047683716
Batch (190/1000) support accuracy: 0.8499999642372131
Batch (190/1000) support accuracy: 0.9599999785423279
Batch (190/1000) support accuracy: 0.949999988079071
Batch (190/1000) support accuracy: 0.9399999976158142
Batch (190/1000) support accuracy: 0.9199999570846558
Batch (190/1000) support accuracy: 0.9699999690055847
Batch (190/1000) support accuracy: 0.9300000071525574
Batch (190/1000) support accuracy: 0.9300000071525574
Batch (190/1000) support accuracy: 0.949999988079071
Batch (190/1000) support accuracy: 0.9699999690055847
Batch (190/1000) support accuracy: 0.9599999785423279
Batch (190/1000) support accuracy: 0.9599999785423279
Batch (190/1000) support accuracy: 0.9300000071525574
Batch (190/1000) support accuracy: 0.949999988079071
Batch (190/1000) support accuracy: 0.9799999594688416
Batch (190/1000) support accuracy: 0.9899999499320984
Batch (190/1000) support accuracy: 0.9599999785423279
Batch (190/1000) support accuracy: 0.9799999594688416
Batch (190/1000) support accuracy: 0.949999988079071
Batch (190/1000) support accuracy: 0.9599999785423279
Batch (190/1000) support accuracy: 1.0
Batch (190/1000) support accuracy: 0.9799999594688416
Batch (190/1000) support accuracy: 1.0
Batch (190/1000) support accuracy: 0.9899999499320984
Batch (190/1000) support accuracy: 0.9599999785423279
Batch (190/1000) support accuracy: 0.9799999594688416
Batch (190/1000) support accuracy: 0.9899999499320984
Batch (190/1000) support accuracy: 0.9799999594688416
Batch (190/1000) support accuracy: 0.9599999785423279
Batch (190/1000) support accuracy: 0.9699999690055847
Batch (190/1000) support accuracy: 0.9699999690055847
Batch (190/1000) support accuracy: 0.9599999785423279
Batch (190/1000) support accuracy: 0.9799999594688416
Batch (190/1000) support accuracy: 0.9699999690055847
Batch (190/1000) support accuracy: 0.9899999499320984
Batch (190/1000) support accuracy: 0.9699999690055847
Batch (190/1000) support accuracy: 1.0
Batch (190/1000) support accuracy: 0.9899999499320984
Batch (190/1000) support accuracy: 0.9899999499320984
Batch (190/1000) support accuracy: 0.9699999690055847
Batch (190/1000) support accuracy: 1.0
Batch (190/1000) support accuracy: 0.9899999499320984
Batch (190/1000) support accuracy: 0.9899999499320984
Batch (190/1000) support accuracy: 0.9699999690055847
Batch (190/1000) support accuracy: 0.9899999499320984
Batch (190/1000) support accuracy: 0.9599999785423279
Batch (190/1000) average query accuracy: 0.5250000357627869
Class 5 accuracy: 0.75
Class 3 accuracy: 0.4375
Class 4 accuracy: 0.375
Class 6 accuracy: 0.625
Class 2 accuracy: 0.4375
Batch (191/1000) support accuracy: 0.20999999344348907
Batch (191/1000) support accuracy: 0.5199999809265137
Batch (191/1000) support accuracy: 0.699999988079071
Batch (191/1000) support accuracy: 0.8199999928474426
Batch (191/1000) support accuracy: 0.8700000047683716
Batch (191/1000) support accuracy: 0.8299999833106995
Batch (191/1000) support accuracy: 0.85999995470047
Batch (191/1000) support accuracy: 0.8999999761581421
Batch (191/1000) support accuracy: 0.8899999856948853
Batch (191/1000) support accuracy: 0.9399999976158142
Batch (191/1000) support accuracy: 0.8799999952316284
Batch (191/1000) support accuracy: 0.9599999785423279
Batch (191/1000) support accuracy: 0.9599999785423279
Batch (191/1000) support accuracy: 0.949999988079071
Batch (191/1000) support accuracy: 0.9699999690055847
Batch (191/1000) support accuracy: 0.9799999594688416
Batch (191/1000) support accuracy: 0.9300000071525574
Batch (191/1000) support accuracy: 0.949999988079071
Batch (191/1000) support accuracy: 0.9300000071525574
Batch (191/1000) support accuracy: 0.9599999785423279
Batch (191/1000) support accuracy: 0.9899999499320984
Batch (191/1000) support accuracy: 0.9599999785423279
Batch (191/1000) support accuracy: 0.9699999690055847
Batch (191/1000) support accuracy: 0.9300000071525574
Batch (191/1000) support accuracy: 0.9699999690055847
Batch (191/1000) support accuracy: 0.9699999690055847
Batch (191/1000) support accuracy: 0.9300000071525574
Batch (191/1000) support accuracy: 0.9699999690055847
Batch (191/1000) support accuracy: 0.9699999690055847
Batch (191/1000) support accuracy: 0.9699999690055847
Batch (191/1000) support accuracy: 0.9699999690055847
Batch (191/1000) support accuracy: 0.9799999594688416
Batch (191/1000) support accuracy: 0.9799999594688416
Batch (191/1000) support accuracy: 0.949999988079071
Batch (191/1000) support accuracy: 0.9899999499320984
Batch (191/1000) support accuracy: 0.9899999499320984
Batch (191/1000) support accuracy: 0.9699999690055847
Batch (191/1000) support accuracy: 0.9799999594688416
Batch (191/1000) support accuracy: 0.9699999690055847
Batch (191/1000) support accuracy: 0.9799999594688416
Batch (191/1000) support accuracy: 0.9799999594688416
Batch (191/1000) support accuracy: 0.9799999594688416
Batch (191/1000) support accuracy: 0.9899999499320984
Batch (191/1000) support accuracy: 0.9899999499320984
Batch (191/1000) support accuracy: 0.9699999690055847
Batch (191/1000) support accuracy: 1.0
Batch (191/1000) support accuracy: 0.9899999499320984
Batch (191/1000) support accuracy: 1.0
Batch (191/1000) support accuracy: 1.0
Batch (191/1000) support accuracy: 0.9899999499320984
Batch (191/1000) average query accuracy: 0.550000011920929
Class 6 accuracy: 0.75
Class 4 accuracy: 0.5625
Class 5 accuracy: 0.375
Class 1 accuracy: 0.625
Class 0 accuracy: 0.4375
Batch (192/1000) support accuracy: 0.22999998927116394
Batch (192/1000) support accuracy: 0.5899999737739563
Batch (192/1000) support accuracy: 0.7599999904632568
Batch (192/1000) support accuracy: 0.8299999833106995
Batch (192/1000) support accuracy: 0.8499999642372131
Batch (192/1000) support accuracy: 0.8499999642372131
Batch (192/1000) support accuracy: 0.9300000071525574
Batch (192/1000) support accuracy: 0.9799999594688416
Batch (192/1000) support accuracy: 0.9199999570846558
Batch (192/1000) support accuracy: 0.9599999785423279
Batch (192/1000) support accuracy: 0.9899999499320984
Batch (192/1000) support accuracy: 0.9799999594688416
Batch (192/1000) support accuracy: 0.9699999690055847
Batch (192/1000) support accuracy: 0.9799999594688416
Batch (192/1000) support accuracy: 0.9599999785423279
Batch (192/1000) support accuracy: 0.9899999499320984
Batch (192/1000) support accuracy: 0.9699999690055847
Batch (192/1000) support accuracy: 0.9300000071525574
Batch (192/1000) support accuracy: 0.9599999785423279
Batch (192/1000) support accuracy: 0.9899999499320984
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 0.9799999594688416
Batch (192/1000) support accuracy: 0.9799999594688416
Batch (192/1000) support accuracy: 0.9799999594688416
Batch (192/1000) support accuracy: 0.9799999594688416
Batch (192/1000) support accuracy: 0.9899999499320984
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 0.9899999499320984
Batch (192/1000) support accuracy: 0.9799999594688416
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 0.9799999594688416
Batch (192/1000) support accuracy: 0.9899999499320984
Batch (192/1000) support accuracy: 0.9899999499320984
Batch (192/1000) support accuracy: 0.9899999499320984
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 0.9899999499320984
Batch (192/1000) support accuracy: 0.9699999690055847
Batch (192/1000) support accuracy: 0.9899999499320984
Batch (192/1000) support accuracy: 0.9899999499320984
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 1.0
Batch (192/1000) support accuracy: 0.9799999594688416
Batch (192/1000) average query accuracy: 0.4000000059604645
Class 2 accuracy: 0.3125
Class 3 accuracy: 0.3125
Class 4 accuracy: 0.3125
Class 0 accuracy: 0.5
Class 1 accuracy: 0.5625
Batch (193/1000) support accuracy: 0.14000000059604645
Batch (193/1000) support accuracy: 0.5199999809265137
Batch (193/1000) support accuracy: 0.7299999594688416
Batch (193/1000) support accuracy: 0.8199999928474426
Batch (193/1000) support accuracy: 0.8700000047683716
Batch (193/1000) support accuracy: 0.8999999761581421
Batch (193/1000) support accuracy: 0.8899999856948853
Batch (193/1000) support accuracy: 0.8999999761581421
Batch (193/1000) support accuracy: 0.9300000071525574
Batch (193/1000) support accuracy: 0.9599999785423279
Batch (193/1000) support accuracy: 0.9199999570846558
Batch (193/1000) support accuracy: 0.9399999976158142
Batch (193/1000) support accuracy: 0.9899999499320984
Batch (193/1000) support accuracy: 0.9699999690055847
Batch (193/1000) support accuracy: 0.9799999594688416
Batch (193/1000) support accuracy: 0.9799999594688416
Batch (193/1000) support accuracy: 0.9699999690055847
Batch (193/1000) support accuracy: 0.949999988079071
Batch (193/1000) support accuracy: 0.9799999594688416
Batch (193/1000) support accuracy: 0.9699999690055847
Batch (193/1000) support accuracy: 0.9799999594688416
Batch (193/1000) support accuracy: 0.9599999785423279
Batch (193/1000) support accuracy: 0.9399999976158142
Batch (193/1000) support accuracy: 0.9799999594688416
Batch (193/1000) support accuracy: 0.9799999594688416
Batch (193/1000) support accuracy: 0.9899999499320984
Batch (193/1000) support accuracy: 0.9799999594688416
Batch (193/1000) support accuracy: 0.949999988079071
Batch (193/1000) support accuracy: 0.9799999594688416
Batch (193/1000) support accuracy: 0.949999988079071
Batch (193/1000) support accuracy: 0.9399999976158142
Batch (193/1000) support accuracy: 0.9799999594688416
Batch (193/1000) support accuracy: 0.9599999785423279
Batch (193/1000) support accuracy: 0.9599999785423279
Batch (193/1000) support accuracy: 0.9699999690055847
Batch (193/1000) support accuracy: 0.9899999499320984
Batch (193/1000) support accuracy: 0.9899999499320984
Batch (193/1000) support accuracy: 0.9899999499320984
Batch (193/1000) support accuracy: 0.9899999499320984
Batch (193/1000) support accuracy: 0.9599999785423279
Batch (193/1000) support accuracy: 0.949999988079071
Batch (193/1000) support accuracy: 0.9399999976158142
Batch (193/1000) support accuracy: 0.9899999499320984
Batch (193/1000) support accuracy: 0.9799999594688416
Batch (193/1000) support accuracy: 0.9799999594688416
Batch (193/1000) support accuracy: 0.9899999499320984
Batch (193/1000) support accuracy: 0.9699999690055847
Batch (193/1000) support accuracy: 0.9799999594688416
Batch (193/1000) support accuracy: 1.0
Batch (193/1000) support accuracy: 0.9899999499320984
Batch (193/1000) average query accuracy: 0.4375
Class 6 accuracy: 0.625
Class 4 accuracy: 0.125
Class 3 accuracy: 0.4375
Class 1 accuracy: 0.625
Class 0 accuracy: 0.375
Batch (194/1000) support accuracy: 0.17999999225139618
Batch (194/1000) support accuracy: 0.44999998807907104
Batch (194/1000) support accuracy: 0.6899999976158142
Batch (194/1000) support accuracy: 0.7299999594688416
Batch (194/1000) support accuracy: 0.8700000047683716
Batch (194/1000) support accuracy: 0.8299999833106995
Batch (194/1000) support accuracy: 0.949999988079071
Batch (194/1000) support accuracy: 0.9899999499320984
Batch (194/1000) support accuracy: 0.9099999666213989
Batch (194/1000) support accuracy: 0.949999988079071
Batch (194/1000) support accuracy: 0.8899999856948853
Batch (194/1000) support accuracy: 0.9799999594688416
Batch (194/1000) support accuracy: 0.9300000071525574
Batch (194/1000) support accuracy: 0.9699999690055847
Batch (194/1000) support accuracy: 0.9199999570846558
Batch (194/1000) support accuracy: 0.9799999594688416
Batch (194/1000) support accuracy: 0.9699999690055847
Batch (194/1000) support accuracy: 0.9399999976158142
Batch (194/1000) support accuracy: 0.9199999570846558
Batch (194/1000) support accuracy: 0.9799999594688416
Batch (194/1000) support accuracy: 0.9899999499320984
Batch (194/1000) support accuracy: 0.9899999499320984
Batch (194/1000) support accuracy: 0.9899999499320984
Batch (194/1000) support accuracy: 0.9899999499320984
Batch (194/1000) support accuracy: 0.9799999594688416
Batch (194/1000) support accuracy: 0.9899999499320984
Batch (194/1000) support accuracy: 0.9699999690055847
Batch (194/1000) support accuracy: 0.9899999499320984
Batch (194/1000) support accuracy: 0.9599999785423279
Batch (194/1000) support accuracy: 0.9799999594688416
Batch (194/1000) support accuracy: 0.9899999499320984
Batch (194/1000) support accuracy: 0.949999988079071
Batch (194/1000) support accuracy: 0.9799999594688416
Batch (194/1000) support accuracy: 0.9799999594688416
Batch (194/1000) support accuracy: 1.0
Batch (194/1000) support accuracy: 0.9799999594688416
Batch (194/1000) support accuracy: 0.9699999690055847
Batch (194/1000) support accuracy: 0.9899999499320984
Batch (194/1000) support accuracy: 0.9799999594688416
Batch (194/1000) support accuracy: 0.9799999594688416
Batch (194/1000) support accuracy: 1.0
Batch (194/1000) support accuracy: 0.9799999594688416
Batch (194/1000) support accuracy: 1.0
Batch (194/1000) support accuracy: 0.9899999499320984
Batch (194/1000) support accuracy: 0.9699999690055847
Batch (194/1000) support accuracy: 1.0
Batch (194/1000) support accuracy: 1.0
Batch (194/1000) support accuracy: 1.0
Batch (194/1000) support accuracy: 0.9699999690055847
Batch (194/1000) support accuracy: 1.0
Batch (194/1000) average query accuracy: 0.42500001192092896
Class 6 accuracy: 0.75
Class 3 accuracy: 0.5
Class 0 accuracy: 0.3125
Class 4 accuracy: 0.1875
Class 2 accuracy: 0.375
Batch (195/1000) support accuracy: 0.09999999403953552
Batch (195/1000) support accuracy: 0.5299999713897705
Batch (195/1000) support accuracy: 0.6399999856948853
Batch (195/1000) support accuracy: 0.8399999737739563
Batch (195/1000) support accuracy: 0.8399999737739563
Batch (195/1000) support accuracy: 0.9099999666213989
Batch (195/1000) support accuracy: 0.8700000047683716
Batch (195/1000) support accuracy: 0.85999995470047
Batch (195/1000) support accuracy: 0.8999999761581421
Batch (195/1000) support accuracy: 0.9599999785423279
Batch (195/1000) support accuracy: 0.9099999666213989
Batch (195/1000) support accuracy: 0.9099999666213989
Batch (195/1000) support accuracy: 0.9199999570846558
Batch (195/1000) support accuracy: 0.9199999570846558
Batch (195/1000) support accuracy: 0.8899999856948853
Batch (195/1000) support accuracy: 0.9300000071525574
Batch (195/1000) support accuracy: 0.9300000071525574
Batch (195/1000) support accuracy: 0.9599999785423279
Batch (195/1000) support accuracy: 0.9599999785423279
Batch (195/1000) support accuracy: 0.9300000071525574
Batch (195/1000) support accuracy: 0.9599999785423279
Batch (195/1000) support accuracy: 0.9399999976158142
Batch (195/1000) support accuracy: 0.9599999785423279
Batch (195/1000) support accuracy: 0.9899999499320984
Batch (195/1000) support accuracy: 0.949999988079071
Batch (195/1000) support accuracy: 0.9399999976158142
Batch (195/1000) support accuracy: 0.949999988079071
Batch (195/1000) support accuracy: 1.0
Batch (195/1000) support accuracy: 0.9799999594688416
Batch (195/1000) support accuracy: 0.9899999499320984
Batch (195/1000) support accuracy: 0.9799999594688416
Batch (195/1000) support accuracy: 0.9799999594688416
Batch (195/1000) support accuracy: 0.9899999499320984
Batch (195/1000) support accuracy: 0.9300000071525574
Batch (195/1000) support accuracy: 0.9699999690055847
Batch (195/1000) support accuracy: 0.9699999690055847
Batch (195/1000) support accuracy: 0.9899999499320984
Batch (195/1000) support accuracy: 0.9599999785423279
Batch (195/1000) support accuracy: 0.949999988079071
Batch (195/1000) support accuracy: 0.9699999690055847
Batch (195/1000) support accuracy: 0.9899999499320984
Batch (195/1000) support accuracy: 0.9599999785423279
Batch (195/1000) support accuracy: 0.9799999594688416
Batch (195/1000) support accuracy: 0.9699999690055847
Batch (195/1000) support accuracy: 0.9599999785423279
Batch (195/1000) support accuracy: 0.9799999594688416
Batch (195/1000) support accuracy: 0.9899999499320984
Batch (195/1000) support accuracy: 0.9799999594688416
Batch (195/1000) support accuracy: 0.9799999594688416
Batch (195/1000) support accuracy: 0.9699999690055847
Batch (195/1000) average query accuracy: 0.42500001192092896
Class 1 accuracy: 0.3125
Class 4 accuracy: 0.25
Class 6 accuracy: 0.75
Class 0 accuracy: 0.3125
Class 3 accuracy: 0.5
Batch (196/1000) support accuracy: 0.23999999463558197
Batch (196/1000) support accuracy: 0.5600000023841858
Batch (196/1000) support accuracy: 0.7299999594688416
Batch (196/1000) support accuracy: 0.8399999737739563
Batch (196/1000) support accuracy: 0.85999995470047
